20091215224253,,,,,,,,,,,,,,,,,,
Source food composition tables : Norwegian Food Composition Table 2006 - http://matportalen.no/matvaretabellen,,,,,,,,,,,,,,,,,,
1188,,,,,,,,,,,,,,,,,,
Frityrolje,grams,100,890.00,0.00,0.00,98.9,,,,,,,,,,,,
Frokostbrød fint| kjøpt,grams,100,301.00,10.50,47.50,6.4,,,,,,,,,,,,
Frokostbrød grovt| kjøpt,grams,100,282.00,11.10,45.00,5.1,,,,,,,,,,,,
Frokostkorn| ristet hvete og ris| type Spesial K,grams,100,385.00,15.70,75.00,1.7,,,,,,,,,,,,
Frokostkorn| sjokoladesmak,grams,100,386.00,7.30,83.10,2,,,,,,,,,,,,
Fromasj| av pulver| tilberedt  ,grams,100,187.00,4.30,20.00,10,,,,,,,,,,,,
Fruktcocktail| hermetisk| med egen saft,grams,100,32.00,0.40,7.20,0,,,,,,,,,,,,
Fruktcocktail| hermetisk| med sukkerlake,grams,100,63.00,0.40,14.80,0,,,,,,,,,,,,
Fruktsaus| av pulver| tilberedt ,grams,100,52.00,0.00,13.00,0,,,,,,,,,,,,
Fruktsuppe| av pulver| tilberedt   ,grams,100,57.00,0.20,14.00,0,,,,,,,,,,,,
Fyrstekake med epler,grams,100,321.00,4.80,42.70,14.1,,,,,,,,,,,,
Fyrstekake med mandler,grams,100,427.00,8.40,47.00,22.3,,,,,,,,,,,,
Gaffelbiter| hermetisk,grams,100,240.00,16.00,8.00,16,,,,,,,,,,,,
Gamalost,grams,100,213.00,50.00,1.00,1,,,,,,,,,,,,
Gås| kjøtt med skinn| ovnsstekt,grams,100,492.00,22.30,0,44.8,,,,,,,,,,,,
Gås| kjøtt med skinn| rå,grams,100,369.00,16.70,0.00,33.6,,,,,,,,,,,,
Gås| kjøtt uten skinn| ovnstekt,grams,100,213.00,31.90,0,9.5,,,,,,,,,,,,
Gås| kjøtt uten skinn| rå,grams,100,160.00,23.90,0.00,7.1,,,,,,,,,,,,
Geitemelk| langtidsholdbar,grams,100,60.00,2.90,4.60,3.3,,,,,,,,,,,,
Geitost hvit| av geit- og kumelk,grams,100,338.00,26.00,0.00,26,,,,,,,,,,,,
Gelé| av pulver| tilberedt      ,grams,100,78.00,1.40,18.00,0,,,,,,,,,,,,
Geléfrukter| type Seigmenn,grams,100,292.00,7.60,65.50,0,,,,,,,,,,,,
Gjær| pressgjær,grams,100,66.00,11.40,1.10,0.4,,,,,,,,,,,,
Gjær| tørrgjær,grams,100,211.00,35.60,3.50,1.7,,,,,,,,,,,,
Gjedde| rå,grams,100,80.00,18.40,0.00,0.7,,,,,,,,,,,,
Glutenfrie boller| med lettmelk,grams,100,277.00,3.30,48.30,7.8,,,,,,,,,,,,
Glutenfritt brød| fint| lettmelk ,grams,100,215.00,2.50,46.30,2,,,,,,,,,,,,
Glutenfritt brød| fint| vann ,grams,100,195.00,1.40,43.50,1.5,,,,,,,,,,,,
Glutenfritt brød| grovt| lettmelk ,grams,100,196.00,3.20,40.30,1.8,,,,,,,,,,,,
